Afghanistan,25371,1052,7478,296,7168,3125,3144,4372,717,2764,25968,8312,6286,13837,30644,12218,2449,588,810,687,3931,1077,609,4502,1873,2517,11108,14025
Madagascar,21714.0,3187.0,1171.0,2870.0,5601.0,11158.0,1834.0,9891.0,4296.0,1158.0,26359.0,6850.0,3514.0,6236.0,27648.0,5588.0,9673.0,455.0,569.0,302.0,4398.0,1506.0,447.0,1241.0,334.0,7590.0,3561.0,12738.0
Malawi,12004.0,1552.0,584.0,3518.0,2195.0,5303.0,980.0,3017.0,17616.0,151.0,14802.0,3007.0,4483.0,5292.0,15903.0,3549.0,4557.0,426.0,598.0,105.0,1947.0,399.0,271.0,1073.0,246.0,4013.0,2380.0,7822.0
Malaysia,44847.0,8414.0,5944.0,2288.0,3837.0,532.0,5659.0,401.0,2057.0,60.0,40.0,3243.0,19259.0,21914.0,15654.0,12532.0,169.0,2084.0,1381.0,0.0,66.0,42.0,63.0,15197.0,2452.0,318.0,18358.0,1013.0
Maldives,313.0,63.0,49.0,13.0,48.0,9.0,45.0,7.0,9.0,8.0,8.0,27.0,166.0,160.0,88.0,80.0,1.0,17.0,6.0,0.0,2.0,1.0,1.0,69.0,33.0,1.0,112.0,29.0
Mali,10158.0,863.0,985.0,1739.0,2492.0,6533.0,1597.0,12381.0,4641.0,241.0,21419.0,2248.0,2743.0,6494.0,26307.0,3794.0,5508.0,274.0,642.0,923.0,5878.0,1059.0,502.0,4804.0,524.0,4865.0,2054.0,33750.0
Malta,706.0,65.0,194.0,72.0,66.0,0.0,38.0,1.0,9.0,30.0,0.0,34.0,317.0,484.0,196.0,340.0,0.0,20.0,35.0,0.0,0.0,0.0,0.0,180.0,79.0,3.0,301.0,9.0
Marshall Islands,71.0,14.0,22.0,10.0,23.0,3.0,14.0,1.0,5.0,3.0,41.0,20.0,46.0,111.0,52.0,86.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,11.0,17.0,3.0,37.0,8.0
Mauritania,3635.0,262.0,525.0,173.0,1001.0,526.0,380.0,361.0,226.0,279.0,1952.0,747.0,467.0,1468.0,3691.0,1755.0,432.0,21.0,161.0,10.0,179.0,70.0,98.0,1730.0,239.0,561.0,830.0,1968.0
Mauritius,2587.0,573.0,419.0,274.0,730.0,12.0,349.0,27.0,129.0,57.0,5.0,360.0,991.0,3311.0,419.0,1936.0,6.0,116.0,43.0,0.0,3.0,2.0,1.0,414.0,225.0,4.0,757.0,71.0
Mexico,116339.0,13268.0,13274.0,38853.0,12636.0,1872.0,8020.0,6922.0,10824.0,8988.0,6328.0,15099.0,32299.0,154023.0,50073.0,116838.0,812.0,8098.0,4289.0,19.0,538.0,315.0,117.0,41690.0,9670.0,1250.0,47690.0,8467.0
Micronesia (country),146.0,30.0,42.0,13.0,45.0,6.0,34.0,3.0,10.0,7.0,85.0,41.0,119.0,160.0,109.0,151.0,4.0,5.0,3.0,0.0,1.0,0.0,0.0,24.0,29.0,5.0,75.0,9.0
Moldova,14412.0,701.0,1961.0,3251.0,1676.0,7.0,863.0,14.0,345.0,1594.0,1474.0,954.0,4672.0,3373.0,3830.0,5151.0,6.0,759.0,119.0,0.0,4.0,6.0,1.0,2332.0,508.0,29.0,4637.0,81.0
Monaco,77.0,6.0,14.0,16.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,71.0,39.0,16.0,39.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,30.0,0.0
Mongolia,3973.0,528.0,886.0,2059.0,1036.0,16.0,395.0,31.0,148.0,544.0,643.0,368.0,2368.0,786.0,2370.0,1242.0,14.0,534.0,72.0,0.0,41.0,17.0,5.0,1711.0,49.0,41.0,1373.0,354.0
Montenegro,2510.0,658.0,345.0,295.0,70.0,0.0,269.0,1.0,23.0,145.0,147.0,18.0,1120.0,953.0,827.0,810.0,0.0,23.0,28.0,0.0,0.0,0.0,0.0,675.0,88.0,1.0,735.0,8.0
Morocco,87898.0,2368.0,20610.0,518.0,4103.0,538.0,7788.0,446.0,1255.0,6552.0,1829.0,4630.0,14559.0,42533.0,28524.0,32247.0,223.0,1242.0,1464.0,9.0,184.0,217.0,109.0,25965.0,5704.0,430.0,33869.0,3758.0
Mozambique,22520.0,2977.0,1323.0,4646.0,5511.0,6628.0,1487.0,5232.0,38222.0,213.0,26681.0,5435.0,5938.0,8934.0,28551.0,6193.0,5658.0,944.0,973.0,192.0,3674.0,991.0,364.0,1839.0,417.0,5334.0,3093.0,19019.0
Myanmar,92227.0,20253.0,6283.0,18871.0,19272.0,3802.0,11615.0,3060.0,4421.0,38.0,69213.0,8612.0,47058.0,51736.0,101582.0,19822.0,2904.0,4486.0,2642.0,41.0,1686.0,1005.0,316.0,31202.0,1636.0,1841.0,24695.0,11577.0
Namibia,2281.0,120.0,208.0,901.0,674.0,543.0,252.0,333.0,2873.0,183.0,639.0,467.0,875.0,1431.0,1525.0,1405.0,427.0,98.0,71.0,6.0,109.0,77.0,13.0,853.0,152.0,339.0,456.0,614.0
Nauru,22.0,3.0,5.0,3.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,12.0,17.0,2.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,10.0,2.0
Nepal,22966.0,3720.0,2967.0,4944.0,6384.0,3044.0,4548.0,1799.0,1793.0,3611.0,33873.0,4181.0,24097.0,16439.0,48499.0,6089.0,2195.0,738.0,1350.0,12.0,660.0,243.0,239.0,12680.0,1032.0,1531.0,9304.0,9218.0
Netherlands,19131.0,1365.0,3602.0,5275.0,1665.0,14.0,1035.0,134.0,380.0,522.0,1.0,1865.0,20612.0,11323.0,5658.0,9393.0,6.0,481.0,3238.0,0.0,1.0,3.0,1.0,5144.0,1392.0,84.0,7120.0,236.0
New Zealand,5029.0,364.0,981.0,1094.0,405.0,13.0,240.0,14.0,72.0,175.0,1.0,378.0,3400.0,3146.0,651.0,2869.0,5.0,246.0,421.0,0.0,1.0,1.0,0.0,613.0,578.0,8.0,2228.0,98.0
Nicaragua,4071.0,653.0,412.0,1150.0,1124.0,136.0,341.0,178.0,539.0,233.0,1876.0,1088.0,973.0,3320.0,2498.0,2991.0,109.0,213.0,130.0,0.0,37.0,39.0,9.0,608.0,191.0,59.0,1261.0,622.0
Niger,10075.0,769.0,903.0,983.0,2588.0,12630.0,1128.0,11495.0,1888.0,12.0,20678.0,1155.0,1122.0,4352.0,24676.0,2566.0,10874.0,138.0,496.0,965.0,12076.0,2330.0,735.0,3944.0,340.0,8977.0,1804.0,22339.0
Nigeria,118500.0,6593.0,13396.0,30275.0,18233.0,98102.0,6336.0,82471.0,65375.0,254.0,130996.0,12289.0,9684.0,56676.0,206715.0,46948.0,77843.0,10429.0,5565.0,2151.0,87319.0,20468.0,4511.0,74957.0,5427.0,67451.0,30381.0,210017.0
Niue,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
North Korea,57958.0,17250.0,5003.0,7578.0,9286.0,42.0,9716.0,388.0,1640.0,6077.0,63401.0,4944.0,34352.0,19620.0,73611.0,10380.0,37.0,1134.0,1546.0,1.0,86.0,24.0,32.0,8810.0,2320.0,180.0,18291.0,852.0
North Macedonia,8127.0,2241.0,1237.0,1012.0,454.0,9.0,1024.0,5.0,93.0,175.0,407.0,107.0,3345.0,3639.0,3264.0,2798.0,4.0,97.0,68.0,0.0,1.0,3.0,0.0,2843.0,386.0,3.0,2947.0,46.0
Northern Mariana Islands,62.0,11.0,15.0,9.0,7.0,2.0,10.0,1.0,5.0,0.0,0.0,6.0,43.0,75.0,15.0,61.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,14.0,5.0,1.0,28.0,1.0
Norway,5157.0,336.0,1193.0,1006.0,389.0,9.0,273.0,195.0,160.0,313.0,0.0,433.0,3508.0,3086.0,530.0,2160.0,4.0,429.0,779.0,0.0,0.0,0.0,0.0,458.0,494.0,30.0,2064.0,32.0
Oman,2796.0,100.0,542.0,46.0,168.0,14.0,228.0,23.0,68.0,316.0,0.0,260.0,555.0,1735.0,1609.0,1903.0,2.0,46.0,119.0,0.0,12.0,6.0,3.0,1593.0,221.0,12.0,1271.0,214.0
Pakistan,191619.0,21601.0,58123.0,9638.0,44222.0,28947.0,29320.0,22786.0,6438.0,22658.0,147846.0,31390.0,101260.0,119216.0,256023.0,70519.0,19485.0,10025.0,6318.0,237.0,16229.0,6245.0,2072.0,102996.0,10709.0,11225.0,74919.0,171650.0
Palau,38.0,7.0,10.0,4.0,6.0,2.0,5.0,0.0,3.0,0.0,0.0,5.0,21.0,46.0,6.0,35.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,18.0,1.0
Palestine,3526.0,126.0,1054.0,79.0,603.0,13.0,497.0,19.0,23.0,242.0,115.0,423.0,1681.0,2558.0,2007.0,2681.0,3.0,26.0,57.0,0.0,16.0,12.0,3.0,1863.0,370.0,29.0,1667.0,466.0
Panama,3506.0,561.0,303.0,621.0,472.0,72.0,161.0,144.0,693.0,130.0,37.0,495.0,844.0,2843.0,820.0,2620.0,45.0,108.0,94.0,0.0,29.0,19.0,10.0,758.0,194.0,28.0,1044.0,266.0
Papua New Guinea,5907.0,1357.0,1925.0,585.0,1922.0,2231.0,2561.0,2300.0,1120.0,446.0,12263.0,1129.0,4800.0,6556.0,13787.0,3992.0,1843.0,182.0,208.0,43.0,2025.0,366.0,143.0,1521.0,472.0,1679.0,2671.0,3937.0
Paraguay,6332.0,895.0,743.0,1722.0,650.0,65.0,592.0,228.0,718.0,192.0,1102.0,976.0,3462.0,5610.0,2350.0,4500.0,44.0,268.0,231.0,1.0,27.0,28.0,22.0,1188.0,365.0,88.0,2243.0,613.0
Peru,18918.0,3095.0,2505.0,6476.0,2974.0,367.0,1127.0,1573.0,3750.0,1296.0,1948.0,2925.0,5758.0,15458.0,15224.0,13225.0,275.0,634.0,1183.0,3.0,324.0,81.0,122.0,13167.0,1296.0,1183.0,5750.0,2471.0
Philippines,123769.0,32142.0,12304.0,27478.0,20615.0,4750.0,18392.0,5657.0,6685.0,3581.0,54955.0,20674.0,72993.0,64870.0,98209.0,44982.0,1873.0,4026.0,2524.0,75.0,2404.0,1000.0,292.0,43158.0,4120.0,3018.0,47886.0,16423.0
Poland,82901.0,20329.0,16622.0,22859.0,11998.0,291.0,6519.0,242.0,2052.0,9533.0,1078.0,3511.0,51198.0,48494.0,33965.0,39608.0,79.0,2539.0,2882.0,0.0,15.0,19.0,1.0,32315.0,6918.0,228.0,35236.0,469.0
Portugal,16423.0,1286.0,2889.0,4813.0,1645.0,18.0,1265.0,150.0,617.0,696.0,7.0,1013.0,6997.0,14001.0,2580.0,9253.0,9.0,580.0,968.0,0.0,1.0,1.0,1.0,2276.0,1871.0,129.0,6074.0,79.0
Puerto Rico,5156.0,542.0,1126.0,930.0,692.0,51.0,221.0,105.0,263.0,50.0,0.0,1244.0,1727.0,7316.0,485.0,5171.0,5.0,212.0,211.0,0.0,1.0,1.0,1.0,479.0,615.0,50.0,1558.0,46.0
Qatar,599.0,23.0,230.0,39.0,20.0,2.0,103.0,3.0,13.0,8.0,0.0,4.0,317.0,757.0,567.0,722.0,0.0,31.0,46.0,0.0,1.0,1.0,1.0,562.0,92.0,2.0,298.0,44.0
Romania,90637.0,23784.0,9336.0,16648.0,7035.0,162.0,4926.0,159.0,1940.0,6525.0,939.0,515.0,25483.0,26019.0,19241.0,28153.0,114.0,1509.0,1030.0,1.0,48.0,40.0,4.0,18187.0,3636.0,140.0,31256.0,381.0
Russia,513141.0,53587.0,95222.0,117583.0,48387.0,131.0,33570.0,412.0,16475.0,47459.0,1278.0,22475.0,196883.0,163237.0,93885.0,177027.0,131.0,26406.0,6580.0,0.0,133.0,104.0,25.0,91533.0,28051.0,351.0,255684.0,2120.0
Rwanda,7376.0,1213.0,802.0,3380.0,71.0,1899.0,560.0,1371.0,4726.0,240.0,9487.0,1833.0,4250.0,3514.0,10306.0,2114.0,1611.0,231.0,505.0,43.0,1010.0,91.0,142.0,766.0,182.0,1890.0,925.0,3830.0
Saint Kitts and Nevis,95.0,9.0,16.0,23.0,23.0,1.0,4.0,4.0,15.0,2.0,0.0,15.0,16.0,78.0,9.0,62.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,9.0,7.0,1.0,25.0,4.0
Saint Lucia,283.0,30.0,48.0,80.0,41.0,2.0,11.0,6.0,19.0,4.0,4.0,61.0,67.0,271.0,112.0,178.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,108.0,24.0,4.0,52.0,14.0
Saint Vincent and the Grenadines,215.0,25.0,35.0,54.0,34.0,2.0,10.0,10.0,25.0,2.0,3.0,52.0,40.0,182.0,79.0,125.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,76.0,16.0,4.0,45.0,7.0
Samoa,288.0,21.0,80.0,17.0,59.0,4.0,60.0,7.0,14.0,3.0,203.0,83.0,156.0,276.0,253.0,242.0,1.0,7.0,6.0,0.0,2.0,1.0,0.0,49.0,31.0,3.0,100.0,24.0
San Marino,34.0,3.0,6.0,9.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,20.0,19.0,7.0,17.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,12.0,0.0
Sao Tome and Principe,180.0,12.0,23.0,49.0,12.0,11.0,5.0,10.0,16.0,1.0,108.0,28.0,26.0,69.0,146.0,67.0,8.0,2.0,7.0,0.0,3.0,1.0,1.0,36.0,4.0,24.0,40.0,28.0
Saudi Arabia,31432.0,1266.0,8338.0,445.0,5721.0,128.0,4145.0,128.0,578.0,3833.0,3.0,4301.0,10860.0,19523.0,21750.0,27560.0,30.0,849.0,1706.0,0.0,18.0,19.0,77.0,21491.0,2675.0,112.0,16801.0,557.0
Senegal,14100.0,963.0,1296.0,775.0,3029.0,1924.0,1308.0,1054.0,1990.0,108.0,12605.0,1697.0,1923.0,7608.0,15250.0,4642.0,1661.0,136.0,569.0,30.0,679.0,330.0,272.0,2603.0,626.0,1890.0,2981.0,7199.0
Serbia,42819.0,11201.0,5798.0,4853.0,1914.0,20.0,3635.0,17.0,617.0,2207.0,2062.0,2165.0,14822.0,18058.0,15760.0,14519.0,7.0,707.0,402.0,0.0,2.0,3.0,1.0,13608.0,2070.0,21.0,17241.0,132.0
Seychelles,173.0,36.0,13.0,25.0,32.0,3.0,16.0,3.0,12.0,3.0,0.0,36.0,77.0,93.0,21.0,91.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,21.0,8.0,2.0,46.0,8.0
Sierra Leone,7228.0,459.0,552.0,1258.0,1258.0,2545.0,750.0,4500.0,2030.0,23.0,8679.0,892.0,1243.0,2630.0,9925.0,1802.0,2116.0,80.0,256.0,63.0,1640.0,287.0,245.0,1229.0,227.0,2062.0,1606.0,7866.0
Singapore,2768.0,847.0,531.0,144.0,366.0,7.0,278.0,7.0,133.0,218.0,0.0,317.0,1717.0,2020.0,1589.0,1237.0,2.0,74.0,105.0,0.0,1.0,1.0,0.0,1547.0,184.0,27.0,1496.0,24.0
Slovakia,16028.0,4303.0,2914.0,2773.0,1702.0,4.0,1286.0,17.0,235.0,1093.0,9.0,870.0,5970.0,6133.0,4306.0,6240.0,1.0,321.0,362.0,0.0,8.0,5.0,0.0,4229.0,725.0,21.0,6842.0,94.0
Slovenia,3824.0,1121.0,432.0,985.0,321.0,5.0,321.0,7.0,55.0,144.0,13.0,403.0,1674.0,1825.0,901.0,2061.0,1.0,127.0,366.0,0.0,1.0,1.0,0.0,817.0,209.0,6.0,1130.0,10.0
Solomon Islands,649.0,137.0,164.0,47.0,196.0,48.0,191.0,43.0,56.0,56.0,1000.0,280.0,573.0,585.0,1069.0,461.0,40.0,34.0,16.0,3.0,31.0,6.0,12.0,68.0,62.0,71.0,324.0,98.0
Somalia,8430.0,1349.0,1076.0,1023.0,3088.0,12944.0,1398.0,15785.0,3888.0,131.0,20444.0,3376.0,3644.0,5403.0,21773.0,3155.0,10956.0,270.0,554.0,3465.0,8475.0,3566.0,864.0,1297.0,215.0,8116.0,1211.0,20748.0
South Africa,66134.0,2877.0,3912.0,21000.0,17645.0,9140.0,7691.0,5221.0,96827.0,4120.0,6372.0,11054.0,25562.0,51488.0,34080.0,52667.0,6602.0,3861.0,2118.0,125.0,2262.0,1687.0,245.0,27105.0,7716.0,7564.0,13729.0,12983.0
South Korea,35409.0,12987.0,4342.0,16325.0,6203.0,139.0,4558.0,191.0,1197.0,1508.0,4.0,3404.0,40927.0,32342.0,27021.0,14469.0,45.0,1682.0,3298.0,0.0,1.0,5.0,4.0,25478.0,3835.0,123.0,12548.0,202.0
South Sudan,5120.0,759.0,485.0,589.0,1273.0,9084.0,736.0,8983.0,3926.0,89.0,10541.0,1269.0,1818.0,3258.0,12047.0,1259.0,7709.0,160.0,316.0,393.0,3917.0,1409.0,355.0,1480.0,137.0,5367.0,896.0,10533.0
Spain,55738.0,2316.0,9619.0,13082.0,4211.0,56.0,5292.0,319.0,1459.0,1703.0,21.0,4981.0,41161.0,40586.0,12982.0,36460.0,35.0,4030.0,2731.0,0.0,1.0,5.0,2.0,9911.0,5304.0,244.0,17806.0,330.0
Sri Lanka,34479.0,7168.0,2941.0,3542.0,6234.0,536.0,2767.0,225.0,681.0,149.0,8477.0,3702.0,8998.0,22732.0,20437.0,10410.0,222.0,909.0,945.0,1.0,24.0,10.0,13.0,11378.0,1039.0,139.0,12423.0,768.0
Sudan,47287.0,1484.0,10959.0,315.0,6021.0,1414.0,4466.0,2082.0,4653.0,5102.0,17401.0,4813.0,11287.0,16214.0,34903.0,19472.0,1292.0,3045.0,938.0,65.0,1235.0,325.0,428.0,17315.0,5573.0,687.0,16571.0,14454.0
Suriname,718.0,77.0,95.0,144.0,143.0,24.0,63.0,17.0,114.0,10.0,19.0,138.0,278.0,657.0,413.0,404.0,9.0,26.0,22.0,0.0,3.0,5.0,2.0,393.0,63.0,14.0,268.0,93.0
Sweden,15429.0,1236.0,2855.0,2649.0,1524.0,25.0,514.0,127.0,285.0,626.0,0.0,1458.0,8529.0,7949.0,1018.0,6409.0,11.0,592.0,1187.0,0.0,0.0,1.0,1.0,911.0,938.0,45.0,5552.0,67.0
Switzerland,10124.0,946.0,1962.0,2371.0,1544.0,6.0,427.0,108.0,183.0,257.0,0.0,1601.0,7042.0,6544.0,1837.0,4809.0,2.0,577.0,1208.0,0.0,0.0,1.0,0.0,1580.0,747.0,24.0,3813.0,98.0
Syria,29483.0,943.0,8297.0,312.0,2523.0,37.0,3049.0,150.0,142.0,915.0,59.0,2851.0,10688.0,12971.0,13091.0,16853.0,16.0,292.0,330.0,1.0,63.0,8.0,12.0,12777.0,1912.0,82.0,14083.0,526.0
Taiwan,21011.0,5198.0,4523.0,6214.0,2707.0,28.0,4212.0,260.0,913.0,136.0,70.0,2590.0,22071.0,24342.0,10960.0,14505.0,11.0,1495.0,1513.0,0.0,4.0,4.0,2.0,10451.0,2791.0,127.0,6967.0,210.0
Tajikistan,10318.0,1330.0,2580.0,1117.0,1848.0,765.0,1104.0,1242.0,197.0,1452.0,5239.0,424.0,2544.0,2926.0,8597.0,3551.0,790.0,501.0,71.0,31.0,792.0,379.0,13.0,3278.0,311.0,428.0,3781.0,2740.0
Tanzania,33681.0,6886.0,2316.0,10785.0,5938.0,13097.0,2541.0,8647.0,33645.0,70.0,42079.0,6978.0,11120.0,15991.0,46862.0,14367.0,11145.0,2165.0,1693.0,249.0,6617.0,1290.0,1123.0,4706.0,358.0,9168.0,9149.0,26409.0
Thailand,73041.0,17430.0,6855.0,25335.0,6555.0,4701.0,10483.0,1657.0,15517.0,26.0,3590.0,9674.0,56851.0,62296.0,58564.0,32153.0,612.0,7836.0,4468.0,1.0,148.0,128.0,57.0,53356.0,5850.0,2526.0,26514.0,996.0
Togo,6649.0,466.0,560.0,1146.0,1939.0,2289.0,519.0,1103.0,2550.0,36.0,6836.0,1486.0,1829.0,2326.0,8268.0,2184.0,1845.0,124.0,240.0,51.0,869.0,227.0,101.0,1400.0,135.0,1818.0,1553.0,3930.0
Tokelau,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Tonga,101.0,18.0,27.0,7.0,19.0,3.0,25.0,5.0,9.0,3.0,61.0,17.0,87.0,140.0,87.0,117.0,1.0,7.0,3.0,0.0,1.0,0.0,0.0,25.0,13.0,4.0,44.0,9.0
Trinidad and Tobago,2576.0,217.0,664.0,372.0,514.0,15.0,196.0,20.0,246.0,22.0,0.0,396.0,716.0,3087.0,1167.0,2142.0,5.0,46.0,54.0,0.0,1.0,2.0,3.0,1165.0,381.0,16.0,875.0,86.0
Tunisia,19426.0,677.0,4436.0,523.0,2070.0,61.0,2372.0,48.0,237.0,514.0,25.0,1259.0,9129.0,9648.0,8010.0,9579.0,23.0,343.0,488.0,0.0,21.0,21.0,10.0,7760.0,1103.0,65.0,8108.0,643.0
Turkey,120132.0,3028.0,31097.0,3527.0,4045.0,401.0,18842.0,913.0,1177.0,1327.0,277.0,395.0,70738.0,73099.0,60371.0,72672.0,127.0,970.0,3426.0,2.0,83.0,96.0,52.0,57000.0,10243.0,645.0,43123.0,3630.0
Turkmenistan,11108.0,1262.0,2806.0,2064.0,868.0,28.0,1316.0,191.0,236.0,1911.0,3.0,95.0,2802.0,3175.0,3678.0,3405.0,28.0,805.0,45.0,0.0,143.0,47.0,12.0,3644.0,375.0,11.0,4425.0,723.0
Tuvalu,24.0,4.0,6.0,2.0,5.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,13.0,19.0,6.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,10.0,1.0
Uganda,16423.0,2308.0,1424.0,8752.0,1086.0,6584.0,1108.0,5825.0,25482.0,76.0,25474.0,4411.0,4167.0,10417.0,28944.0,5556.0,5681.0,347.0,1064.0,84.0,5387.0,604.0,489.0,3385.0,468.0,5882.0,2666.0,22137.0
Ukraine,235583.0,11028.0,52859.0,30871.0,28749.0,16.0,14995.0,67.0,4489.0,31922.0,5198.0,5870.0,61421.0,49269.0,61903.0,65564.0,13.0,7040.0,1340.0,0.0,32.0,18.0,6.0,56361.0,7268.0,126.0,115304.0,554.0
United Arab Emirates,2742.0,120.0,876.0,247.0,286.0,11.0,467.0,13.0,102.0,18.0,0.0,288.0,1316.0,2251.0,1933.0,2805.0,1.0,175.0,156.0,0.0,6.0,4.0,4.0,1892.0,280.0,8.0,1631.0,116.0
United Kingdom,68440.0,5557.0,15546.0,19874.0,9922.0,29.0,3339.0,92.0,1581.0,8769.0,2.0,6920.0,73533.0,38509.0,17100.0,39876.0,8.0,6633.0,5480.0,0.0,3.0,13.0,5.0,16551.0,11417.0,474.0,30570.0,1182.0
United States,462447.0,47953.0,76487.0,111663.0,69592.0,406.0,24387.0,12648.0,13041.0,8223.0,16.0,53379.0,342532.0,383845.0,63587.0,334863.0,516.0,110332.0,30689.0,0.0,48.0,74.0,157.0,50064.0,32018.0,420.0,161837.0,7806.0
United States Virgin Islands,165.0,17.0,33.0,32.0,12.0,1.0,9.0,2.0,10.0,1.0,0.0,22.0,42.0,140.0,18.0,112.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,18.0,12.0,1.0,58.0,1.0
Uruguay,5364.0,788.0,1195.0,1104.0,639.0,27.0,479.0,65.0,366.0,430.0,22.0,725.0,3432.0,3045.0,1115.0,2920.0,8.0,123.0,245.0,0.0,3.0,3.0,2.0,1047.0,311.0,20.0,1867.0,72.0
Uzbekistan,53532.0,6781.0,16829.0,6045.0,5737.0,51.0,5048.0,652.0,1319.0,9825.0,5276.0,212.0,12436.0,19702.0,32524.0,21334.0,58.0,3030.0,371.0,1.0,671.0,474.0,30.0,27099.0,1095.0,241.0,26152.0,5340.0
Vanuatu,476.0,71.0,103.0,36.0,65.0,26.0,41.0,17.0,21.0,18.0,439.0,64.0,163.0,304.0,478.0,223.0,20.0,16.0,6.0,2.0,10.0,3.0,1.0,39.0,8.0,17.0,201.0,55.0
Venezuela,42300.0,6671.0,4385.0,5884.0,4907.0,684.0,2881.0,980.0,4228.0,6489.0,179.0,5201.0,11526.0,27292.0,12056.0,26607.0,344.0,942.0,1138.0,8.0,157.0,134.0,78.0,11697.0,1779.0,312.0,13276.0,3408.0
Vietnam,173808.0,35739.0,7126.0,46156.0,21096.0,884.0,18813.0,595.0,6531.0,932.0,57192.0,9931.0,84571.0,68154.0,99774.0,18976.0,596.0,9301.0,9239.0,2.0,487.0,312.0,42.0,41479.0,5014.0,887.0,37680.0,5753.0
Yemen,31663.0,1229.0,8343.0,368.0,8030.0,1173.0,4563.0,2643.0,716.0,4592.0,13261.0,6185.0,13138.0,9576.0,25948.0,11050.0,911.0,483.0,1001.0,97.0,1414.0,533.0,305.0,12486.0,1952.0,1036.0,13966.0,13862.0
Zambia,10977.0,1828.0,668.0,4020.0,4448.0,3561.0,979.0,2644.0,20785.0,133.0,11386.0,3520.0,2870.0,5900.0,13666.0,4634.0,3071.0,466.0,551.0,113.0,2148.0,316.0,198.0,2236.0,322.0,2895.0,1740.0,7201.0
Zimbabwe,12776.0,937.0,886.0,4429.0,3882.0,3835.0,1651.0,4331.0,20308.0,315.0,13524.0,3829.0,7205.0,7544.0,15077.0,6808.0,2899.0,678.0,373.0,117.0,1640.0,701.0,242.0,1516.0,522.0,2849.0,2444.0,7413.0
Africa,1065944.0,74742.0,141294.0,199379.0,179610.0,330467.0,98594.0,285884.0,526755.0,45880.0,760490.0,159809.0,273480.0,553852.0,1168700.0,491144.0,272896.0,37447.0,38800.0,14075.0,221192.0,56820.0,20479.0,402033.0,57451.0,249618.0,295149.0,729286.0
African Region (WHO),726883.0,62900.0,75051.0,193696.0,153308.0,314213.0,61029.0,264856.0,514635.0,20871.0,720343.0,144131.0,168989.0,393113.0,953762.0,309546.0,259343.0,30973.0,33667.0,10515.0,209229.0,51477.0,18873.0,229193.0,33444.0,239137.0,158308.0,681332.0
Americas (WHO),1119901.0,141082.0,166367.0,276474.0,140797.0,14084.0,79222.0,39580.0,82724.0,41874.0,56331.0,144248.0,631069.0,920387.0,326525.0,785877.0,9189.0,145515.0,64225.0,204.0,4591.0,2762.0,1594.0,247914.0,81950.0,13040.0,401994.0,58324.0
Asia,6745914.0,1407203.0,892069.0,922813.0,1159754.0,453579.0,992003.0,156464.0,245850.0,421032.0,2262957.0,440712.0,4370244.0,3011374.0,6124461.0,1644479.0,310197.0,201711.0,285283.0,3029.0,82742.0,32290.0,11957.0,3659275.0,394901.0,178176.0,2149109.0,737858.0
East Asia & Pacific (WB),4305325.0,1150283.0,449811.0,611164.0,514780.0,55406.0,642492.0,56806.0,133883.0,145907.0,794276.0,171526.0,3085379.0,1640657.0,3167038.0,910959.0,24884.0,109053.0,139576.0,430.0,14851.0,7038.0,2580.0,2281695.0,239329.0,24840.0,1222626.0,100871.0
Eastern Mediterranean (WHO),826484.0,44095.0,202347.0,19576.0,108655.0,50320.0,99775.0,51972.0,22109.0,71612.0,227636.0,78202.0,311058.0,439909.0,657769.0,418743.0,36829.0,24860.0,19845.0,4586.0,34122.0,13534.0,4782.0,420245.0,57066.0,26023.0,344602.0,259131.0
Europe,1867286.0,228456.0,335830.0,399207.0,195210.0,1362.0,116338.0,8961.0,42361.0,147304.0,16394.0,110167.0,870841.0,763716.0,432241.0,751538.0,630.0,75062.0,67477.0,3.0,299.0,318.0,66.0,398553.0,117905.0,3269.0,777945.0,9316.0
